protein_id,length,n_homologs,mode,n_homologs_used,n_homologs_avail,p,K,drafter_accuracy,mean_accepted,mean_tokens_per_step,acceptance_rate,n_steps,ref_source
P15056,766,4,prefix,4,64,1,1,0.9856,0.9793,1.9793,0.9793,387,query_3di
P15056,766,4,prefix,4,64,1,2,0.9856,1.9349,2.9349,0.9693,261,query_3di
P15056,766,4,prefix,4,64,1,4,0.9856,3.7875,4.7875,0.9543,160,query_3di
P15056,766,4,prefix,4,64,1,8,0.9856,7.2366,8.2366,0.9207,93,query_3di
P15056,766,4,prefix,4,64,1,12,0.9856,10.4328,11.4328,0.8927,67,query_3di
P15056,766,4,prefix,4,64,1,16,0.9856,13.1852,14.1852,0.8609,54,query_3di
P15056,766,4,prefix,4,64,2,1,0.9883,0.9793,1.9793,0.9793,387,query_3di
P15056,766,4,prefix,4,64,2,2,0.9883,1.9349,2.9349,0.9693,261,query_3di
P15056,766,4,prefix,4,64,2,4,0.9883,3.8176,4.8176,0.962,159,query_3di
P15056,766,4,prefix,4,64,2,8,0.9883,7.3261,8.3261,0.9387,92,query_3di
P15056,766,4,prefix,4,64,2,12,0.9883,10.6061,11.6061,0.9186,66,query_3di
P15056,766,4,prefix,4,64,2,16,0.9883,13.7308,14.7308,0.8936,52,query_3di
P15056,766,4,prefix,4,64,4,1,0.9883,0.9793,1.9793,0.9793,387,query_3di
P15056,766,4,prefix,4,64,4,2,0.9883,1.9349,2.9349,0.9693,261,query_3di
P15056,766,4,prefix,4,64,4,4,0.9883,3.8176,4.8176,0.962,159,query_3di
P15056,766,4,prefix,4,64,4,8,0.9883,7.3261,8.3261,0.9387,92,query_3di
P15056,766,4,prefix,4,64,4,12,0.9883,10.6061,11.6061,0.9186,66,query_3di
P15056,766,4,prefix,4,64,4,16,0.9883,13.7308,14.7308,0.8936,52,query_3di
P15056,766,4,prefix,4,64,8,1,0.9883,0.9793,1.9793,0.9793,387,query_3di
P15056,766,4,prefix,4,64,8,2,0.9883,1.9349,2.9349,0.9693,261,query_3di
P15056,766,4,prefix,4,64,8,4,0.9883,3.8176,4.8176,0.962,159,query_3di
P15056,766,4,prefix,4,64,8,8,0.9883,7.3261,8.3261,0.9387,92,query_3di
P15056,766,4,prefix,4,64,8,12,0.9883,10.6061,11.6061,0.9186,66,query_3di
P15056,766,4,prefix,4,64,8,16,0.9883,13.7308,14.7308,0.8936,52,query_3di
P15056,766,4,prefix,4,64,12,1,0.9883,0.9793,1.9793,0.9793,387,query_3di
P15056,766,4,prefix,4,64,12,2,0.9883,1.9349,2.9349,0.9693,261,query_3di
P15056,766,4,prefix,4,64,12,4,0.9883,3.8176,4.8176,0.962,159,query_3di
P15056,766,4,prefix,4,64,12,8,0.9883,7.3261,8.3261,0.9387,92,query_3di
P15056,766,4,prefix,4,64,12,12,0.9883,10.6061,11.6061,0.9186,66,query_3di
P15056,766,4,prefix,4,64,12,16,0.9883,13.7308,14.7308,0.8936,52,query_3di
P15056,766,4,prefix,4,64,16,1,0.9883,0.9793,1.9793,0.9793,387,query_3di
P15056,766,4,prefix,4,64,16,2,0.9883,1.9349,2.9349,0.9693,261,query_3di
P15056,766,4,prefix,4,64,16,4,0.9883,3.8176,4.8176,0.962,159,query_3di
P15056,766,4,prefix,4,64,16,8,0.9883,7.3261,8.3261,0.9387,92,query_3di
P15056,766,4,prefix,4,64,16,12,0.9883,10.6061,11.6061,0.9186,66,query_3di
P15056,766,4,prefix,4,64,16,16,0.9883,13.7308,14.7308,0.8936,52,query_3di
P15056,766,8,static,8,64,,1,0.9922,0.9922,1.9896,0.9922,385,query_3di
P15056,766,8,static,8,64,,2,0.9922,1.9614,2.9575,0.9807,259,query_3di
P15056,766,8,static,8,64,,4,0.9922,3.8854,4.879,0.9744,157,query_3di
P15056,766,8,static,8,64,,8,0.9922,7.618,8.6067,0.9522,89,query_3di
P15056,766,8,static,8,64,,12,0.9922,10.9844,11.9688,0.9154,64,query_3di
P15056,766,8,static,8,64,,16,0.9922,14.0392,15.0196,0.8861,51,query_3di
P15056,766,8,prefix,8,64,1,1,0.9961,0.9974,1.9948,0.9974,384,query_3di
P15056,766,8,prefix,8,64,1,2,0.9961,1.9844,2.9805,0.9922,257,query_3di
P15056,766,8,prefix,8,64,1,4,0.9961,3.9484,4.9419,0.9903,155,query_3di
P15056,766,8,prefix,8,64,1,8,0.9961,7.8161,8.8046,0.977,87,query_3di
P15056,766,8,prefix,8,64,1,12,0.9961,11.5738,12.5574,0.9645,61,query_3di
P15056,766,8,prefix,8,64,1,16,0.9961,14.9792,15.9583,0.9461,48,query_3di
P15056,766,8,prefix,8,64,2,1,0.9987,1.0,2.0,1.0,383,query_3di
P15056,766,8,prefix,8,64,2,2,0.9987,1.9922,2.9922,0.9961,256,query_3di
P15056,766,8,prefix,8,64,2,4,0.9987,3.9805,4.974,1.0,154,query_3di
P15056,766,8,prefix,8,64,2,8,0.9987,7.9186,8.907,0.9971,86,query_3di
P15056,766,8,prefix,8,64,2,12,0.9987,11.7833,12.7667,0.9888,60,query_3di
P15056,766,8,prefix,8,64,2,16,0.9987,15.6739,16.6522,0.9796,46,query_3di
P15056,766,8,prefix,8,64,4,1,0.9987,1.0,2.0,1.0,383,query_3di
P15056,766,8,prefix,8,64,4,2,0.9987,1.9922,2.9922,0.9961,256,query_3di
P15056,766,8,prefix,8,64,4,4,0.9987,3.9805,4.974,1.0,154,query_3di
P15056,766,8,prefix,8,64,4,8,0.9987,7.9186,8.907,0.9971,86,query_3di
P15056,766,8,prefix,8,64,4,12,0.9987,11.7833,12.7667,0.9888,60,query_3di
P15056,766,8,prefix,8,64,4,16,0.9987,15.6739,16.6522,0.9796,46,query_3di
P15056,766,8,prefix,8,64,8,1,0.9974,0.9974,1.9948,0.9974,384,query_3di
P15056,766,8,prefix,8,64,8,2,0.9974,1.9922,2.9922,0.9961,256,query_3di
P15056,766,8,prefix,8,64,8,4,0.9974,3.9805,4.974,1.0,154,query_3di
P15056,766,8,prefix,8,64,8,8,0.9974,7.9186,8.907,0.9971,86,query_3di
P15056,766,8,prefix,8,64,8,12,0.9974,11.5738,12.5574,0.9765,61,query_3di
P15056,766,8,prefix,8,64,8,16,0.9974,15.3191,16.2979,0.9626,47,query_3di
P15056,766,8,prefix,8,64,12,1,0.9974,0.9974,1.9948,0.9974,384,query_3di
P15056,766,8,prefix,8,64,12,2,0.9974,1.9922,2.9922,0.9961,256,query_3di
P15056,766,8,prefix,8,64,12,4,0.9974,3.9805,4.974,1.0,154,query_3di
P15056,766,8,prefix,8,64,12,8,0.9974,7.9186,8.907,0.9971,86,query_3di
P15056,766,8,prefix,8,64,12,12,0.9974,11.5738,12.5574,0.9765,61,query_3di
P15056,766,8,prefix,8,64,12,16,0.9974,15.3191,16.2979,0.9626,47,query_3di
P15056,766,8,prefix,8,64,16,1,0.9974,0.9974,1.9948,0.9974,384,query_3di
P15056,766,8,prefix,8,64,16,2,0.9974,1.9922,2.9922,0.9961,256,query_3di
P15056,766,8,prefix,8,64,16,4,0.9974,3.9805,4.974,1.0,154,query_3di
P15056,766,8,prefix,8,64,16,8,0.9974,7.9186,8.907,0.9971,86,query_3di
P15056,766,8,prefix,8,64,16,12,0.9974,11.5738,12.5574,0.9765,61,query_3di
P15056,766,8,prefix,8,64,16,16,0.9974,15.3191,16.2979,0.9626,47,query_3di
P15056,766,16,static,16,64,,1,0.9909,0.9922,1.9896,0.9922,385,query_3di
P15056,766,16,static,16,64,,2,0.9909,1.95,2.9462,0.975,260,query_3di
P15056,766,16,static,16,64,,4,0.9909,3.8854,4.879,0.9744,157,query_3di
P15056,766,16,static,16,64,,8,0.9909,7.5222,8.5111,0.9403,90,query_3di
P15056,766,16,static,16,64,,12,0.9909,10.9844,11.9688,0.9154,64,query_3di
P15056,766,16,static,16,64,,16,0.9909,13.75,14.7308,0.8677,52,query_3di
P15056,766,16,prefix,16,64,1,1,0.9961,0.9974,1.9948,0.9974,384,query_3di
P15056,766,16,prefix,16,64,1,2,0.9961,1.9844,2.9805,0.9922,257,query_3di
P15056,766,16,prefix,16,64,1,4,0.9961,3.9484,4.9419,0.9903,155,query_3di
P15056,766,16,prefix,16,64,1,8,0.9961,7.8161,8.8046,0.977,87,query_3di
P15056,766,16,prefix,16,64,1,12,0.9961,11.5738,12.5574,0.9645,61,query_3di
P15056,766,16,prefix,16,64,1,16,0.9961,14.9792,15.9583,0.9461,48,query_3di
P15056,766,16,prefix,16,64,2,1,0.9987,1.0,2.0,1.0,383,query_3di
P15056,766,16,prefix,16,64,2,2,0.9987,1.9922,2.9922,0.9961,256,query_3di
P15056,766,16,prefix,16,64,2,4,0.9987,3.9805,4.974,1.0,154,query_3di
P15056,766,16,prefix,16,64,2,8,0.9987,7.9186,8.907,0.9971,86,query_3di
P15056,766,16,prefix,16,64,2,12,0.9987,11.7833,12.7667,0.9888,60,query_3di
P15056,766,16,prefix,16,64,2,16,0.9987,15.6739,16.6522,0.9796,46,query_3di
P15056,766,16,prefix,16,64,4,1,0.9987,1.0,2.0,1.0,383,query_3di
P15056,766,16,prefix,16,64,4,2,0.9987,1.9922,2.9922,0.9961,256,query_3di
P15056,766,16,prefix,16,64,4,4,0.9987,3.9805,4.974,1.0,154,query_3di
P15056,766,16,prefix,16,64,4,8,0.9987,7.9186,8.907,0.9971,86,query_3di
P15056,766,16,prefix,16,64,4,12,0.9987,11.7833,12.7667,0.9888,60,query_3di
P15056,766,16,prefix,16,64,4,16,0.9987,15.6739,16.6522,0.9796,46,query_3di
P15056,766,16,prefix,16,64,8,1,0.9974,0.9974,1.9948,0.9974,384,query_3di
P15056,766,16,prefix,16,64,8,2,0.9974,1.9844,2.9805,0.9922,257,query_3di
P15056,766,16,prefix,16,64,8,4,0.9974,3.9805,4.974,0.9951,154,query_3di
P15056,766,16,prefix,16,64,8,8,0.9974,7.9186,8.907,0.9898,86,query_3di
P15056,766,16,prefix,16,64,8,12,0.9974,11.5738,12.5574,0.9725,61,query_3di
P15056,766,16,prefix,16,64,8,16,0.9974,15.3191,16.2979,0.9626,47,query_3di
P15056,766,16,prefix,16,64,12,1,0.9987,1.0,2.0,1.0,383,query_3di
P15056,766,16,prefix,16,64,12,2,0.9987,1.9922,2.9922,0.9961,256,query_3di
P15056,766,16,prefix,16,64,12,4,0.9987,3.9805,4.974,1.0,154,query_3di
P15056,766,16,prefix,16,64,12,8,0.9987,7.9186,8.907,0.9971,86,query_3di
P15056,766,16,prefix,16,64,12,12,0.9987,11.7833,12.7667,0.9888,60,query_3di
P15056,766,16,prefix,16,64,12,16,0.9987,15.6739,16.6522,0.9796,46,query_3di
P15056,766,16,prefix,16,64,16,1,0.9987,1.0,2.0,1.0,383,query_3di
P15056,766,16,prefix,16,64,16,2,0.9987,1.9922,2.9922,0.9961,256,query_3di
P15056,766,16,prefix,16,64,16,4,0.9987,3.9805,4.974,1.0,154,query_3di
P15056,766,16,prefix,16,64,16,8,0.9987,7.9186,8.907,0.9971,86,query_3di
P15056,766,16,prefix,16,64,16,12,0.9987,11.7833,12.7667,0.9888,60,query_3di
P15056,766,16,prefix,16,64,16,16,0.9987,15.6739,16.6522,0.9796,46,query_3di
P15056,766,32,static,32,64,,1,0.9869,0.987,1.9845,0.987,386,query_3di
P15056,766,32,static,32,64,,2,0.9869,1.9387,2.9349,0.9693,261,query_3di
P15056,766,32,static,32,64,,4,0.9869,3.7938,4.7875,0.9514,160,query_3di
P15056,766,32,static,32,64,,8,0.9869,7.337,8.3261,0.9171,92,query_3di
P15056,766,32,static,32,64,,12,0.9869,10.6212,11.6061,0.8851,66,query_3di
P15056,766,32,static,32,64,,16,0.9869,13.4717,14.4528,0.85,53,query_3di
P15056,766,32,prefix,32,64,1,1,0.9922,0.9922,1.9896,0.9922,385,query_3di
P15056,766,32,prefix,32,64,1,2,0.9922,1.9729,2.969,0.9864,258,query_3di
P15056,766,32,prefix,32,64,1,4,0.9922,3.8854,4.879,0.9744,157,query_3di
P15056,766,32,prefix,32,64,1,8,0.9922,7.7159,8.7045,0.9645,88,query_3di
P15056,766,32,prefix,32,64,1,12,0.9922,11.1746,12.1587,0.9312,63,query_3di
P15056,766,32,prefix,32,64,1,16,0.9922,14.6531,15.6327,0.9253,49,query_3di
P15056,766,32,prefix,32,64,2,1,0.9961,0.9974,1.9948,0.9974,384,query_3di
P15056,766,32,prefix,32,64,2,2,0.9961,1.9805,2.9805,0.9903,257,query_3di
P15056,766,32,prefix,32,64,2,4,0.9961,3.9484,4.9419,0.9919,155,query_3di
P15056,766,32,prefix,32,64,2,8,0.9961,7.8161,8.8046,0.9841,87,query_3di
P15056,766,32,prefix,32,64,2,12,0.9961,11.5738,12.5574,0.9765,61,query_3di
P15056,766,32,prefix,32,64,2,16,0.9961,15.3191,16.2979,0.9626,47,query_3di
P15056,766,32,prefix,32,64,4,1,0.9961,0.9974,1.9948,0.9974,384,query_3di
P15056,766,32,prefix,32,64,4,2,0.9961,1.9805,2.9805,0.9903,257,query_3di
P15056,766,32,prefix,32,64,4,4,0.9961,3.9484,4.9419,0.9919,155,query_3di
P15056,766,32,prefix,32,64,4,8,0.9961,7.8161,8.8046,0.9841,87,query_3di
P15056,766,32,prefix,32,64,4,12,0.9961,11.5738,12.5574,0.9765,61,query_3di
P15056,766,32,prefix,32,64,4,16,0.9961,15.3191,16.2979,0.9626,47,query_3di
P15056,766,32,prefix,32,64,8,1,0.9961,0.9974,1.9948,0.9974,384,query_3di
P15056,766,32,prefix,32,64,8,2,0.9961,1.9922,2.9922,0.9961,256,query_3di
P15056,766,32,prefix,32,64,8,4,0.9961,3.9805,4.974,1.0,154,query_3di
P15056,766,32,prefix,32,64,8,8,0.9961,7.8161,8.8046,0.9841,87,query_3di
P15056,766,32,prefix,32,64,8,12,0.9961,11.5738,12.5574,0.9765,61,query_3di
P15056,766,32,prefix,32,64,8,16,0.9961,15.3191,16.2979,0.9626,47,query_3di
P15056,766,32,prefix,32,64,12,1,0.9935,0.9922,1.9896,0.9922,385,query_3di
P15056,766,32,prefix,32,64,12,2,0.9935,1.9844,2.9805,0.9942,257,query_3di
P15056,766,32,prefix,32,64,12,4,0.9935,3.9484,4.9419,0.9903,155,query_3di
P15056,766,32,prefix,32,64,12,8,0.9935,7.7159,8.7045,0.9742,88,query_3di
P15056,766,32,prefix,32,64,12,12,0.9935,11.371,12.3548,0.9527,62,query_3di
P15056,766,32,prefix,32,64,12,16,0.9935,14.9792,15.9583,0.9548,48,query_3di
P15056,766,32,prefix,32,64,16,1,0.9935,0.9922,1.9896,0.9922,385,query_3di
P15056,766,32,prefix,32,64,16,2,0.9935,1.9844,2.9805,0.9942,257,query_3di
P15056,766,32,prefix,32,64,16,4,0.9935,3.9484,4.9419,0.9903,155,query_3di
P15056,766,32,prefix,32,64,16,8,0.9935,7.7159,8.7045,0.9742,88,query_3di
P15056,766,32,prefix,32,64,16,12,0.9935,11.371,12.3548,0.9527,62,query_3di
P15056,766,32,prefix,32,64,16,16,0.9935,14.9792,15.9583,0.9548,48,query_3di
P15056,766,64,static,64,64,,1,0.9752,0.9742,1.9742,0.9742,388,query_3di
P15056,766,64,static,64,64,,2,0.9752,1.9163,2.9125,0.9582,263,query_3di
P15056,766,64,static,64,64,,4,0.9752,3.6485,4.6424,0.9163,165,query_3di
P15056,766,64,static,64,64,,8,0.9752,7.0737,8.0632,0.8877,95,query_3di
P15056,766,64,static,64,64,,12,0.9752,9.3649,10.3514,0.7839,74,query_3di
P15056,766,64,static,64,64,,16,0.9752,12.0,12.9831,0.7621,59,query_3di
P15056,766,64,prefix,64,64,1,1,0.9896,0.9948,1.9948,0.9948,384,query_3di
P15056,766,64,prefix,64,64,1,2,0.9896,1.9729,2.969,0.9864,258,query_3di
P15056,766,64,prefix,64,64,1,4,0.9896,3.8854,4.879,0.976,157,query_3di
P15056,766,64,prefix,64,64,1,8,0.9896,7.618,8.6067,0.9563,89,query_3di
P15056,766,64,prefix,64,64,1,12,0.9896,10.8,11.7846,0.9046,65,query_3di
P15056,766,64,prefix,64,64,1,16,0.9896,13.75,14.7308,0.8752,52,query_3di
P15056,766,64,prefix,64,64,2,1,0.9922,0.9948,1.9948,0.9948,384,query_3di
P15056,766,64,prefix,64,64,2,2,0.9922,1.9729,2.969,0.9864,258,query_3di
P15056,766,64,prefix,64,64,2,4,0.9922,3.9167,4.9103,0.9839,156,query_3di
P15056,766,64,prefix,64,64,2,8,0.9922,7.8161,8.8046,0.9812,87,query_3di
P15056,766,64,prefix,64,64,2,12,0.9922,11.1746,12.1587,0.9362,63,query_3di
P15056,766,64,prefix,64,64,2,16,0.9922,14.34,15.32,0.9134,50,query_3di
P15056,766,64,prefix,64,64,4,1,0.9909,0.9948,1.9948,0.9948,384,query_3di
P15056,766,64,prefix,64,64,4,2,0.9909,1.9729,2.969,0.9864,258,query_3di
P15056,766,64,prefix,64,64,4,4,0.9909,3.9167,4.9103,0.9839,156,query_3di
P15056,766,64,prefix,64,64,4,8,0.9909,7.7159,8.7045,0.9686,88,query_3di
P15056,766,64,prefix,64,64,4,12,0.9909,11.1746,12.1587,0.9362,63,query_3di
P15056,766,64,prefix,64,64,4,16,0.9909,14.0392,15.0196,0.8939,51,query_3di
P15056,766,64,prefix,64,64,8,1,0.9935,0.9974,1.9948,0.9974,384,query_3di
P15056,766,64,prefix,64,64,8,2,0.9935,1.9729,2.969,0.9883,258,query_3di
P15056,766,64,prefix,64,64,8,4,0.9935,3.9484,4.9419,0.9871,155,query_3di
P15056,766,64,prefix,64,64,8,8,0.9935,7.7159,8.7045,0.97,88,query_3di
P15056,766,64,prefix,64,64,8,12,0.9935,11.5738,12.5574,0.9684,61,query_3di
P15056,766,64,prefix,64,64,8,16,0.9935,14.9792,15.9583,0.9523,48,query_3di
P15056,766,64,prefix,64,64,12,1,0.9935,0.9974,1.9948,0.9974,384,query_3di
P15056,766,64,prefix,64,64,12,2,0.9935,1.9805,2.9805,0.9903,257,query_3di
P15056,766,64,prefix,64,64,12,4,0.9935,3.9167,4.9103,0.9823,156,query_3di
P15056,766,64,prefix,64,64,12,8,0.9935,7.8161,8.8046,0.9798,87,query_3di
P15056,766,64,prefix,64,64,12,12,0.9935,11.371,12.3548,0.954,62,query_3di
P15056,766,64,prefix,64,64,12,16,0.9935,14.9792,15.9583,0.9411,48,query_3di
P15056,766,64,prefix,64,64,16,1,0.9922,0.9974,1.9948,0.9974,384,query_3di
P15056,766,64,prefix,64,64,16,2,0.9922,1.9805,2.9805,0.9903,257,query_3di
P15056,766,64,prefix,64,64,16,4,0.9922,3.9167,4.9103,0.9823,156,query_3di
P15056,766,64,prefix,64,64,16,8,0.9922,7.7159,8.7045,0.9672,88,query_3di
P15056,766,64,prefix,64,64,16,12,0.9922,11.1746,12.1587,0.9374,63,query_3di
P15056,766,64,prefix,64,64,16,16,0.9922,14.9792,15.9583,0.9411,48,query_3di
P15378,248,4,static,4,64,,1,0.8911,0.9008,1.8931,0.9008,131,query_3di
P15378,248,4,static,4,64,,2,0.8911,1.6774,2.6667,0.8432,93,query_3di
P15378,248,4,static,4,64,,4,0.8911,2.8906,3.875,0.7312,64,query_3di
P15378,248,4,static,4,64,,8,0.8911,4.7907,5.7674,0.6149,43,query_3di
P15378,248,4,static,4,64,,12,0.8911,5.5526,6.5263,0.4851,38,query_3di
P15378,248,4,static,4,64,,16,0.8911,6.1143,7.0857,0.3934,35,query_3di
P15378,248,4,prefix,4,64,1,1,0.8952,0.9008,1.8931,0.9008,131,query_3di
P15378,248,4,prefix,4,64,1,2,0.8952,1.7363,2.7253,0.8729,91,query_3di
P15378,248,4,prefix,4,64,1,4,0.8952,3.0161,4.0,0.7633,62,query_3di
P15378,248,4,prefix,4,64,1,8,0.8952,5.0732,6.0488,0.652,41,query_3di
P15378,248,4,prefix,4,64,1,12,0.8952,5.9167,6.8889,0.5182,36,query_3di
P15378,248,4,prefix,4,64,1,16,0.8952,6.3235,7.2941,0.4072,34,query_3di
P15378,248,4,prefix,4,64,2,1,0.8871,0.9008,1.8931,0.9008,131,query_3di
P15378,248,4,prefix,4,64,2,2,0.8871,1.7065,2.6957,0.8579,92,query_3di
P15378,248,4,prefix,4,64,2,4,0.8871,2.8906,3.875,0.7312,64,query_3di
P15378,248,4,prefix,4,64,2,8,0.8871,4.7907,5.7674,0.6149,43,query_3di
P15378,248,4,prefix,4,64,2,12,0.8871,5.5526,6.5263,0.4851,38,query_3di
P15378,248,4,prefix,4,64,2,16,0.8871,5.9167,6.8889,0.3804,36,query_3di
P15378,248,4,prefix,4,64,4,1,0.8831,0.8864,1.8788,0.8864,132,query_3di
P15378,248,4,prefix,4,64,4,2,0.8831,1.6774,2.6667,0.8432,93,query_3di
P15378,248,4,prefix,4,64,4,4,0.8831,2.8308,3.8154,0.7216,65,query_3di
P15378,248,4,prefix,4,64,4,8,0.8831,4.6591,5.6364,0.6083,44,query_3di
P15378,248,4,prefix,4,64,4,12,0.8831,5.5526,6.5263,0.4851,38,query_3di
P15378,248,4,prefix,4,64,4,16,0.8831,5.7297,6.7027,0.3772,37,query_3di
P15378,248,4,prefix,4,64,8,1,0.8831,0.8864,1.8788,0.8864,132,query_3di
P15378,248,4,prefix,4,64,8,2,0.8831,1.6489,2.6383,0.8289,94,query_3di
P15378,248,4,prefix,4,64,8,4,0.8831,2.8308,3.8154,0.7216,65,query_3di
P15378,248,4,prefix,4,64,8,8,0.8831,4.5333,5.5111,0.5913,45,query_3di
P15378,248,4,prefix,4,64,8,12,0.8831,5.5526,6.5263,0.4851,38,query_3di
P15378,248,4,prefix,4,64,8,16,0.8831,5.9167,6.8889,0.3901,36,query_3di
P15378,248,4,prefix,4,64,12,1,0.8669,0.8864,1.8788,0.8864,132,query_3di
P15378,248,4,prefix,4,64,12,2,0.8669,1.6211,2.6105,0.8148,95,query_3di
P15378,248,4,prefix,4,64,12,4,0.8669,2.6618,3.6471,0.6779,68,query_3di
P15378,248,4,prefix,4,64,12,8,0.8669,4.1875,5.1667,0.5447,48,query_3di
P15378,248,4,prefix,4,64,12,12,0.8669,5.225,6.2,0.4553,40,query_3di
P15378,248,4,prefix,4,64,12,16,0.8669,5.3846,6.359,0.3535,39,query_3di
P15378,248,4,prefix,4,64,16,1,0.871,0.8864,1.8788,0.8864,132,query_3di
P15378,248,4,prefix,4,64,16,2,0.871,1.6774,2.6667,0.8432,93,query_3di
P15378,248,4,prefix,4,64,16,4,0.871,2.7727,3.7576,0.7011,66,query_3di
P15378,248,4,prefix,4,64,16,8,0.871,4.413,5.3913,0.5655,46,query_3di
P15378,248,4,prefix,4,64,16,12,0.871,5.225,6.2,0.4553,40,query_3di
P15378,248,4,prefix,4,64,16,16,0.871,5.5526,6.5263,0.3564,38,query_3di
P15378,248,8,static,8,64,,1,0.8952,0.9008,1.8931,0.9008,131,query_3di
P15378,248,8,static,8,64,,2,0.8952,1.7065,2.6957,0.8579,92,query_3di
P15378,248,8,static,8,64,,4,0.8952,2.8906,3.875,0.7341,64,query_3di
P15378,248,8,static,8,64,,8,0.8952,4.9286,5.9048,0.6429,42,query_3di
P15378,248,8,static,8,64,,12,0.8952,5.9167,6.8889,0.517,36,query_3di
P15378,248,8,static,8,64,,16,0.8952,6.3235,7.2941,0.4175,34,query_3di
P15378,248,8,prefix,8,64,1,1,0.8992,0.9154,1.9077,0.9154,130,query_3di
P15378,248,8,prefix,8,64,1,2,0.8992,1.7363,2.7253,0.8729,91,query_3di
P15378,248,8,prefix,8,64,1,4,0.8992,3.082,4.0656,0.7833,61,query_3di
P15378,248,8,prefix,8,64,1,8,0.8992,5.0732,6.0488,0.6624,41,query_3di
P15378,248,8,prefix,8,64,1,12,0.8992,6.3235,7.2941,0.5541,34,query_3di
P15378,248,8,prefix,8,64,1,16,0.8992,6.7812,7.75,0.4493,32,query_3di
P15378,248,8,prefix,8,64,2,1,0.8952,0.9154,1.9077,0.9154,130,query_3di
P15378,248,8,prefix,8,64,2,2,0.8952,1.7363,2.7253,0.8729,91,query_3di
P15378,248,8,prefix,8,64,2,4,0.8952,2.9524,3.9365,0.75,63,query_3di
P15378,248,8,prefix,8,64,2,8,0.8952,4.9286,5.9048,0.6429,42,query_3di
P15378,248,8,prefix,8,64,2,12,0.8952,6.1143,7.0857,0.535,35,query_3di
P15378,248,8,prefix,8,64,2,16,0.8952,6.5455,7.5152,0.4329,33,query_3di
P15378,248,8,prefix,8,64,4,1,0.8911,0.8864,1.8788,0.8864,132,query_3di
P15378,248,8,prefix,8,64,4,2,0.8911,1.6774,2.6667,0.8432,93,query_3di
P15378,248,8,prefix,8,64,4,4,0.8911,2.8308,3.8154,0.7244,65,query_3di
P15378,248,8,prefix,8,64,4,8,0.8911,4.7907,5.7674,0.6358,43,query_3di
P15378,248,8,prefix,8,64,4,12,0.8911,5.7297,6.7027,0.5121,37,query_3di
P15378,248,8,prefix,8,64,4,16,0.8911,6.1143,7.0857,0.4139,35,query_3di
P15378,248,8,prefix,8,64,8,1,0.8831,0.8722,1.8647,0.8722,133,query_3di
P15378,248,8,prefix,8,64,8,2,0.8831,1.6489,2.6383,0.8289,94,query_3di
P15378,248,8,prefix,8,64,8,4,0.8831,2.8308,3.8154,0.7244,65,query_3di
P15378,248,8,prefix,8,64,8,8,0.8831,4.5333,5.5111,0.6,45,query_3di
P15378,248,8,prefix,8,64,8,12,0.8831,5.5526,6.5263,0.4953,38,query_3di
P15378,248,8,prefix,8,64,8,16,0.8831,5.7297,6.7027,0.3862,37,query_3di
P15378,248,8,prefix,8,64,12,1,0.871,0.8582,1.8507,0.8582,134,query_3di
P15378,248,8,prefix,8,64,12,2,0.871,1.6211,2.6105,0.8148,95,query_3di
P15378,248,8,prefix,8,64,12,4,0.871,2.7164,3.7015,0.692,67,query_3di
P15378,248,8,prefix,8,64,12,8,0.871,4.413,5.3913,0.5817,46,query_3di
P15378,248,8,prefix,8,64,12,12,0.871,5.3846,6.359,0.4784,39,query_3di
P15378,248,8,prefix,8,64,12,16,0.871,5.5526,6.5263,0.3728,38,query_3di
P15378,248,8,prefix,8,64,16,1,0.871,0.8444,1.837,0.8444,135,query_3di
P15378,248,8,prefix,8,64,16,2,0.871,1.6211,2.6105,0.8148,95,query_3di
P15378,248,8,prefix,8,64,16,4,0.871,2.7727,3.7576,0.7011,66,query_3di
P15378,248,8,prefix,8,64,16,8,0.871,4.413,5.3913,0.5718,46,query_3di
P15378,248,8,prefix,8,64,16,12,0.871,5.3846,6.359,0.4677,39,query_3di
P15378,248,8,prefix,8,64,16,16,0.871,5.5526,6.5263,0.3638,38,query_3di
P15378,248,16,static,16,64,,1,0.8911,0.8864,1.8788,0.8864,132,query_3di
P15378,248,16,static,16,64,,2,0.8911,1.6774,2.6667,0.8432,93,query_3di
P15378,248,16,static,16,64,,4,0.8911,2.8308,3.8154,0.7216,65,query_3di
P15378,248,16,static,16,64,,8,0.8911,4.7907,5.7674,0.6261,43,query_3di
P15378,248,16,static,16,64,,12,0.8911,5.9167,6.8889,0.5182,36,query_3di
P15378,248,16,static,16,64,,16,0.8911,6.3235,7.2941,0.4183,34,query_3di
P15378,248,16,prefix,16,64,1,1,0.8911,0.9008,1.8931,0.9008,131,query_3di
P15378,248,16,prefix,16,64,1,2,0.8911,1.6774,2.6667,0.8432,93,query_3di
P15378,248,16,prefix,16,64,1,4,0.8911,2.9524,3.9365,0.753,63,query_3di
P15378,248,16,prefix,16,64,1,8,0.8911,4.7907,5.7674,0.6261,43,query_3di
P15378,248,16,prefix,16,64,1,12,0.8911,6.3235,7.2941,0.5556,34,query_3di
P15378,248,16,prefix,16,64,1,16,0.8911,6.5455,7.5152,0.4337,33,query_3di
P15378,248,16,prefix,16,64,2,1,0.8831,0.8864,1.8788,0.8864,132,query_3di
